id,artist,name,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6WIABwSr2Kc7GvyiPutt9F,Franz Schubert,"Symphony No. 8 in B Minor, D. 759 ""Unfinished"": II. Andante con moto",1959,27,0.0844,0.0451,4,-17.852,1,0.0371,0.941,0.618,0.135,0.0388,83.187
54IB1dZz0RodnSIhiJ2S60,Franz Schubert,"Symphony No. 8 in B Minor, D. 759 ""Unfinished"": I. Allegro moderato",1959,15,0.0988,0.0752,11,-15.206,0,0.0386,0.948,0.899,0.105,0.043,70.995
4EDlZc7p6aOCuymmnQa5OJ,Jean Dujardin,Bambino,2006-04-14,38,0.787,0.895,9,-5.825,1,0.0584,0.231,0.00293,0.285,0.84,95.014
2cxYHwnueAkc9G6K8Ve0Wn,Lio,Le Banana Split,2016-04-22,38,0.667,0.951,0,-8.424,1,0.0352,0.0225,0.00509,0.0748,0.971,156.138
0bE3lPaWUmewpWwWFzhAGA,-M-,Baïa,2012-01-01,21,0.653,0.863,9,-7.12,1,0.0537,0.245,0.000877,0.162,0.371,117.989
4sVqufkRucC6hzUBzxKmdd,Vald,Ce monde est cruel,2019-10-10,55,0.562,0.734,1,-5.349,0,0.0361,0.599,2.76e-05,0.0816,0.463,77.501
2RyrUufe1eFiOCMNhFL62h,Vald,Dragon,2018-02-02,51,0.664,0.797,1,-5.292,1,0.142,0.26,0.0,0.673,0.152,121.024
7tLnDofXLNQfbEMaG1szqL,Vald,Bonjour,2015-06-29,44,0.568,0.725,10,-3.314,1,0.0802,0.0701,0.0,0.354,0.28,125.676
3dhjNA0jGA8vHBQ1VdD6vV,The Weeknd,I Feel It Coming,2016-11-25,79,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987
7MXVkk9YMctZqd1Srtv4MB,The Weeknd,Starboy,2016-11-25,83,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003
6C7BEl8GiJVZbqbsRktedx,070 Shake,Morrow,2019-04-12,41,0.742,0.663,0,-6.944,1,0.0355,0.0488,0.0192,0.144,0.161,100.039
2X4DXoCI04FT2XmZK77YbR,Serge Gainsbourg,Comme un boomerang,2019-10-11,46,0.573,0.79,7,-7.684,1,0.0343,0.00653,0.541,0.144,0.579,115.673
30iy5wWIkwjy5fM76qIlYv,Brigitte Fontaine,Y'a des zazous,2001-08-20,35,0.725,0.689,0,-6.063,1,0.0932,0.322,0.0,0.11,0.721,98.381
7jKp4Yl1p89ByCMOjh2fHR,Roudoudou,Peace and tranquility to earth,1998,52,0.697,0.629,6,-6.976,0,0.0328,0.00513,0.387,0.153,0.17,97.972
6GyFP1nfCDB8lbD2bG0Hq9,M83,Midnight City,2011-10-17,76,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013
037kphlOPmjJmefgXl2FS4,SebastiAn,Embody,2011-05-30,41,0.341,0.83,6,-2.526,0,0.255,0.243,0.005,0.633,0.711,103.855
16KsLLVY50usR4urQYmSQP,DJ Mehdi,Signatune - Thomas Bangalter Edit,2007-05-07,0,0.482,0.733,4,-9.978,0,0.0771,5.69e-05,0.958,0.605,0.187,122.972
1Rcv4ZShoftlDh5dZ3JUVf,Phoenix,If I Ever Feel Better,2000,43,0.775,0.51,6,-9.53,0,0.147,0.083,0.00163,0.108,0.812,119.707
1mv4lh1rW1K6xhxhJmEezy,Stardust,Music Sounds Better With You - Radio Edit,1998-07-20,66,0.729,0.662,5,-7.191,0,0.337,0.00128,0.208,0.305,0.359,124.149
0UHhtA7tNKZaEPh7hYZVGP,Cassius,Feeling for You,1999,51,0.828,0.769,6,-10.409,1,0.0828,0.000141,0.741,0.184,0.73,133.055
0pVS6ymfHWKupp1wYcsNaZ,Étienne de Crécy,Am I Wrong - Original Version,2012-02-27,34,0.527,0.852,1,-3.504,1,0.301,0.0943,0.000144,0.783,0.43,124.907
0mJXMlZntHgMGKUyrPkMcp,Cassius,The Sound of Violence,2002,42,0.71,0.849,6,-6.495,1,0.0796,0.00259,0.0081,0.35,0.62,119.752
0qG1teoBvooRo7Z5Z8edCk,Sébastien Tellier,La ritournelle,2004-01-01,61,0.558,0.723,0,-11.214,0,0.0312,0.00405,0.501,0.0863,0.526,102.833
2U2N1Jky3VTWJkb5lRam16,Vladimir Cauchemar,Elévation,2019-06-14,56,0.689,0.929,7,-4.76,1,0.277,0.078,0.0,0.32,0.57,123.011
1ezjFgjNnCf57TW1sacWBH,Vald,Journal perso II,2019-10-10,60,0.522,0.738,7,-6.453,0,0.399,0.66,0.0,0.111,0.296,87.924
65hdAdd1skq94ecWH4vfJI,Lefa,Bitch (feat. Vald),2019-07-10,58,0.783,0.663,8,-7.884,0,0.312,0.602,0.0,0.519,0.58,75.046
0WQbCSbujb6bSPVENrWYrl,Justice,Stop,2016-11-18,43,0.525,0.634,1,-5.866,1,0.037,0.075,0.000106,0.113,0.661,170.065
3AdAw6EbFEIBFTvXkKXsTZ,Naive New Beaters,Live Good,2010-05-03,32,0.771,0.748,11,-4.726,0,0.0317,0.0046,0.00319,0.104,0.94,120.0
2xcykRaFePYH4N1xYbB8hM,Sporto Kantès,Lee,2004-12-14,45,0.801,0.863,1,-4.271,1,0.0674,0.354,0.000323,0.0538,0.731,122.009
1IvQ7GgYHyJnOcUabgdsql,SebastiAn,Momy,2008-04-28,24,0.601,0.906,9,-5.224,0,0.327,0.0396,0.904,0.138,0.251,126.159
5U3i59kbTLrxo46TU1FRnF,James Brown,People Get Up And Drive Your Funky Soul - Remix,2003-01-01,61,0.8,0.802,0,-5.439,1,0.166,0.23,0.00379,0.0971,0.82,97.586
4fQMGlCawbTkH9yPPZ49kP,Booker T. & the M.G.'s,Green Onions,1962,68,0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837
72gugwdcoiR4AcKzdhx9E0,Camille Yarbrough,Take Yo' Praise,1975,1,0.797,0.475,1,-15.95,1,0.233,0.738,0.00157,0.111,0.595,101.361
6G7MHIvSDR3ehXPkuDFAlM,Bobby Womack,California Dreamin',1969-01,63,0.47,0.385,6,-13.159,0,0.0296,0.767,0.0653,0.179,0.694,112.377
1hRDHWWealh2Pk3fnpIe75,Ohio Players,Love Rollercoaster,1975-08-16,59,0.613,0.82,0,-10.175,1,0.0737,0.181,1.45e-06,0.049,0.465,115.125
6ek9SiEj5a65WIs2EV7qiM,Dusty Springfield,Son Of A Preacher Man,1969-03-31,72,0.404,0.43,4,-12.327,1,0.224,0.538,0.0,0.0802,0.641,180.061
4fMXQkXkfmO6KWKVwxvkWT,Sharon Jones & The Dap-Kings,How Long Do I Have To Wait For You?,2005,0,0.675,0.909,10,-3.402,0,0.0469,0.473,0.0124,0.095,0.969,103.961
1s2I9Q7zAE78m7aVZOq3ug,Nancy Sinatra,Bang Bang - My Baby Shot Me Down,2003-09-23,57,0.356,0.12,5,-22.644,0,0.0514,0.984,0.0963,0.111,0.382,186.46
0q5ErQNPrd3sLD0SOiUfgK,Jacques Loussier,Thierry La Fronde,2013-09-01,28,0.459,0.682,5,-9.774,0,0.038,0.57,0.869,0.185,0.86,128.704
0LpnNgvF6z5HJYAgLClfMB,Justice,D.A.N.C.E. (WWW),2018-08-24,40,0.58,0.782,6,-5.951,0,0.0323,0.0613,3.37e-06,0.672,0.274,115.002
2OPmeyf31LlcIpYcJ4aegt,Justice,Safe and Sound (WWW),2018-08-24,41,0.512,0.835,11,-6.493,1,0.0701,0.025,0.00243,0.669,0.242,116.993
47QWDD34xdYtGvFskXFmze,Orchestre Lamoureux,Waters of Nazareth / We Are Your Friends - Orchestral Version,2018-11-23,0,0.485,0.175,9,-10.692,0,0.0346,0.787,0.87,0.0497,0.0695,124.041
6rfhOUQUSOqoyZIWGu1jMm,Orchestre Lamoureux,Stress - Orchestral Version,2018-11-23,0,0.668,0.363,8,-11.257,1,0.0405,0.665,0.108,0.468,0.0397,119.972
1Pq3JDy8JV6re3wRS17RNO,Orchestre Lamoureux,Canon / Alakazam ! / Horsepower - Orchestral Version,2018-11-23,0,0.49,0.351,9,-11.798,1,0.0408,0.831,0.0223,0.118,0.0947,109.941
73kz4yIahJcuMwxL10FXge,Orchestre Lamoureux,D.A.N.C.E - Orchestral Version,2018-11-23,0,0.34,0.362,4,-10.772,1,0.0306,0.788,0.93,0.111,0.0947,112.718
6gy7xQEyjiIceHghv8JZke,Orchestre Lamoureux,Safe and Sound - Orchestral Version,2018-11-23,0,0.5,0.111,1,-16.916,0,0.0325,0.689,0.0362,0.103,0.108,110.273
2eKgVx8QFwpKIEP82ZY6xZ,Orchestre Lamoureux,On'n'On - Orchestral Version,2018-11-23,0,0.249,0.218,7,-10.58,1,0.031,0.783,0.0215,0.0851,0.0787,128.576
2g7k7NN3lkjQ2cL9Pj56gO,Orchestre Lamoureux,Genesis / Phantom / Phantom Pt. II - Orchestral Version,2018-11-23,0,0.612,0.279,7,-12.238,1,0.0531,0.842,0.903,0.176,0.241,111.491
4iz1Z2Nx1H4bbFZhyYv61o,Orchestre Lamoureux,Elevation / The Sun - Orchestral Version,2018-11-23,0,0.433,0.19,6,-14.451,0,0.0304,0.733,0.0376,0.142,0.287,57.023
2AzrIVTb1bdo656jRMaO8j,Orchestre Lamoureux,Champions - Orchestral Version,2018-11-23,0,0.605,0.641,9,-8.466,0,0.0806,0.552,0.73,0.18,0.451,180.307
60U8DmfFomPbaBQ8sYJ2F5,Orchestre Lamoureux,Jacques in the Box - Orchestral Version,2018-11-23,0,0.451,0.266,2,-13.044,1,0.03,0.61,0.00592,0.341,0.057,110.029
52diblUpWRs91KB1tkDKWl,Orchestre Lamoureux,My Soul Is Like a Tree - Orchestral Version,2018-11-23,0,0.351,0.0331,2,-24.574,0,0.0379,0.986,0.823,0.122,0.0421,110.057
1wDP1sVq9VcIJAErCWO40s,Orchestre Lamoureux,Tetra - Orchestral Version,2018-11-23,0,0.664,0.494,7,-8.33,0,0.0267,0.515,0.00315,0.132,0.32,110.064
01bvt0DmkJuEWdMaqE00qU,Orchestre Lamoureux,Embody - Orchestral Version,2018-11-23,0,0.3,0.319,5,-11.865,0,0.0406,0.76,0.917,0.164,0.315,100.014
1w2jbWXou93ybsenJMn4dK,Orchestre Lamoureux,Motor / Prime / Hudson River - Orchestral Version,2018-11-23,0,0.504,0.282,9,-8.374,0,0.0415,0.577,0.703,0.0771,0.143,109.733
18ORZXmTw5EmPQNhOXa6h0,Orchestre Lamoureux,Paris Groove / Kinda Love / Metaman - Orchestral Version,2018-11-23,0,0.645,0.298,7,-14.669,0,0.172,0.659,0.00796,0.12,0.186,120.219
358dE3FaDOAQVaFhiRa26l,Orchestre Lamoureux,Pop The Glock / Difficult - Orchestral Version,2018-11-23,0,0.674,0.39,7,-12.704,1,0.0639,0.79,0.934,0.171,0.269,145.988
592KLNDnaznlEKdz1mxj0J,Orchestre Lamoureux,Aulos - Orchestral Version,2018-11-23,0,0.365,0.2,2,-12.333,0,0.0989,0.936,0.127,0.123,0.438,106.5
5GqYzfmh7MePdU8aoQ3I3Z,Orchestre Lamoureux,Tragicomehdi / Signatune - Orchestral Version,2018-11-23,0,0.373,0.269,4,-8.437,0,0.0331,0.765,0.00143,0.113,0.112,118.789
5A3HZ4eBKq6wJWl4KURcdM,Orchestre Lamoureux,Pocket Piano - Orchestral Version,2018-11-23,0,0.166,0.321,9,-10.852,0,0.0377,0.883,0.703,0.209,0.0799,77.462
4gcUDjJCcWklG1mCDh9Kqc,Orchestre Lamoureux,To Protect and Entertain / Pedrophilia - Orchestral Version,2018-11-23,0,0.363,0.403,7,-12.782,0,0.0365,0.783,0.855,0.1,0.245,144.125
2RCS659aF9rJxImlJL1wjx,Orchestre Lamoureux,Genie - Orchestral Version,2018-11-23,0,0.518,0.381,7,-12.453,0,0.0331,0.83,0.28,0.456,0.302,110.131
6scqsJKwiswYXj6RLFkaPG,Orchestre Lamoureux,Fantasy / By Your Side - Orchestral Version,2018-11-23,0,0.463,0.276,10,-11.958,1,0.0971,0.866,0.000267,0.188,0.179,150.726
5NKIvnQUtO1lq6Ylk6gXF4,Orchestre Lamoureux,Baby I'm Yours - Orchestral Version,2018-11-23,0,0.452,0.344,2,-9.607,0,0.0515,0.914,0.924,0.0985,0.302,171.375
7IxgFgAq8yRFymz1FUwDAq,Orchestre Lamoureux,I <3 U SO - Orchestral Version,2018-11-23,0,0.412,0.344,9,-12.037,0,0.0308,0.757,0.89,0.119,0.0849,124.123
0I3AhE4ZTVJZphIPt3I1rS,Orchestre Lamoureux,Intra / Tricycle Express - Orchestral Version,2018-11-23,0,0.698,0.171,10,-13.154,1,0.0347,0.771,0.863,0.0858,0.0816,101.978
3piRj2OXlr1o5apJcvmmHH,Orchestre Lamoureux,Star Tripper / Back for More - Orchestral Version,2018-11-23,0,0.237,0.181,5,-13.423,1,0.0362,0.937,0.663,0.361,0.0964,83.753
65bqsWHB3nmTE7UsZDNqa9,Orchestre Lamoureux,Pocket Piano - Orchestral Version,2018-10-19,0,0.166,0.321,9,-10.852,0,0.0377,0.883,0.703,0.209,0.0799,77.462
7q0LnHcbKG7OLuyDDy5tin,Breakbot,Star Tripper,2016-02-19,0,0.68,0.538,7,-5.443,1,0.0693,0.188,0.788,0.154,0.174,101.989
5PcxBxZOCD66pFfqk1x1YI,Her,Five Minutes - Her Rework,2016-10-28,35,0.616,0.683,10,-4.63,0,0.0837,0.184,0.000356,0.1,0.36,99.919
3PwRtV6wsbysZmVKyb9tGO,We Have Band,Divisive,2010-04-05,27,0.715,0.922,1,-5.211,1,0.0339,0.00333,0.0886,0.0924,0.754,124.979
2g2GkH3vZHk4lWzBjgQ6nY,Sam Cooke,(What A) Wonderful World,2000-09-26,72,0.691,0.507,11,-10.23,1,0.0343,0.627,0.0,0.457,0.885,128.518
51FpzuGkRYXFgsE2zXt9av,Percy Sledge,When a Man Loves a Woman,1966,67,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.206,97.398
4eGHlplaq1ME8oetnTuFFf,Sam & Dave,Soul Man,1967,64,0.79,0.41,0,-13.241,1,0.0343,0.263,0.00314,0.174,0.815,112.345
57Y3UccJEJqT8w8RWkUAz0,Diana Ross,Upside Down,1980-05-22,66,0.887,0.904,5,-5.107,0,0.0703,0.079,0.0101,0.0165,0.89,107.955
5LxvwujISqiB8vpRYv887S,The Jackson 5,I Want You Back,1969-12-18,76,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605
1aj4GXfmEYXfdVZohCpNKu,Otis Redding,Stand by Me,1964,69,0.883,0.464,10,-11.251,1,0.0591,0.279,1.51e-05,0.0744,0.925,111.548
1JQ6Xm1JrvHfvAqhl5pwaA,Commodores,Easy,1977-01-01,76,0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909
5DUmtVkrKFZfDoDgj2G7c9,Marvin Gaye,Sexual Healing,1982-10-01,0,0.805,0.597,0,-9.701,0,0.0597,0.126,0.000214,0.0568,0.739,94.376
6ZFMq8W8dyUbTee0GDb08X,"Earth, Wind & Fire",Let's Groove,2010-04-23,0,0.876,0.694,11,-7.297,0,0.0611,0.133,7.79e-06,0.0694,0.916,125.081
0MHXrqn909p0LRTPsNsGEi,Curtis Mayfield,Move on Up,1970,70,0.538,0.969,11,-5.626,0,0.0906,0.417,0.00154,0.119,0.928,138.652
0ACACkoHUwgfgY5CxVIL4N,Bill Withers,Lovely Day,1994-08-09,67,0.693,0.565,9,-12.583,1,0.0345,0.194,0.000175,0.0806,0.692,97.937
11I3sRmPhmBKwQtz5dAsXF,"Earth, Wind & Fire",Boogie Wonderland - with The Emotions,2010-04-23,0,0.803,0.821,2,-9.639,0,0.0332,0.104,0.0129,0.0197,0.968,131.81
4ZEEcEMGjkWOfZNBcIB9yE,Edwin Starr,War,1970-01-01,63,0.59,0.671,1,-12.484,1,0.154,0.0939,0.0,0.248,0.736,109.333
3NfxSdJnVdon1axzloJgba,Aretha Franklin,I Say a Little Prayer,1968-06-14,76,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032
69RH84na5iUNwrwxpgjC5j,The Supremes,Where Did Our Love Go,1964-08-31,64,0.566,0.49,0,-10.867,1,0.0414,0.791,1.42e-05,0.0919,0.847,134.934
3By9jCy6b4dv5XnlhvIWwx,Giuseppe Verdi,Dies Irae,2009,51,0.272,0.346,0,-14.01,0,0.0317,0.926,0.931,0.0772,0.24,79.773
5GsdNmkpAbtZnUt5VxtbHm,Justice,Canon,2011-10-24,37,0.647,0.815,1,-5.17,0,0.0348,0.0396,0.7,0.205,0.352,110.968
5qFPs70nZD1fQZOi7u7cIZ,Wham!,Wake Me Up Before You Go-Go - Remastered,2006-11-11,51,0.607,0.795,0,-5.137,1,0.0496,0.0986,0.0,0.059,0.815,81.298
1vIXp4rlWChyPTSA3ZgsXa,Ludwig Goransson,United Nations / End Titles,2018-02-16,38,0.21,0.57,2,-11.611,0,0.126,0.675,0.934,0.0527,0.0812,85.354
5JLq8l9jbpKXojOJ8Zuax3,Ludwig Goransson,Phambili,2018-02-16,30,0.418,0.154,3,-13.735,1,0.0664,0.745,0.899,0.0444,0.116,94.744
0w7yUSxpQV3a3HqlprOQUs,Ludwig Goransson,Killmonger,2018-02-16,46,0.254,0.165,2,-17.527,0,0.0398,0.523,0.932,0.112,0.0328,169.646
7b054PHccr2zZvSDaB7GgE,Ludwig Goransson,Waterfall Fight,2018-02-16,36,0.484,0.739,7,-11.791,1,0.254,0.624,0.879,0.0798,0.221,118.763
4N6XEpicdgcQNcwUDW5mnM,Ludwig Goransson,Warrior Falls,2018-02-16,35,0.417,0.581,2,-14.432,0,0.141,0.711,0.876,0.444,0.12,104.758
2mjbf9ZvCoYqTi0RZ2FTUJ,Ludwig Goransson,Wakanda,2018-02-16,50,0.399,0.453,0,-12.03,1,0.145,0.6,0.497,0.0913,0.269,81.149
1HI56n0VCytnLJY7n8o3t8,Rick Smith,Raw Umber,2013-01-01,0,0.485,0.326,9,-16.26,1,0.041,0.744,0.807,0.184,0.0385,115.033
6vzb98iRkTYgxZ3jabTgOy,Rick Smith,Bullet Cut,2013-01-01,0,0.38,0.32,2,-12.893,1,0.0288,0.197,0.903,0.0998,0.0361,107.994
0NGVyXhUkqE3MRN6TmSzuG,Michael Giacchino,Enterprising Young Men,2009-01-01,46,0.296,0.293,0,-11.719,1,0.0358,0.918,0.913,0.112,0.176,76.422
1QfbxiW7sA8S3dImeyEPT6,Ennio Morricone,"A Fistful of Dynamite (From ""A Fistful of Dynamite / Giù la testa"")",2018-04-20,37,0.133,0.395,2,-13.587,1,0.0389,0.827,0.417,0.162,0.198,176.317
3eRTDrzk80u67SSONg2ScI,Ennio Morricone,"Chase - Inseguimento (From ""The Good, the Bad and the Ugly"")",2017-11-17,38,0.376,0.409,0,-11.219,1,0.0384,0.932,0.773,0.104,0.121,112.899
6PrKZUXJPmBiobMN44yR8Y,Ennio Morricone,The Ecstasy Of Gold,1967,62,0.134,0.474,9,-13.864,0,0.0518,0.826,0.58,0.195,0.133,98.854
6VObnIkLVruX4UVyxWhlqm,Adele,Skyfall,2012-10-04,74,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881
5KGWIK40aR6eLLMiLQZd5M,Isaac Hayes,"Theme From ""Shaft""",2019-02-22,25,0.484,0.439,0,-20.435,1,0.0485,0.0366,7.07e-06,0.164,0.621,120.74
3tSi6iFO9yLGIYIqMEgjC9,The Jackson 5,I Want You Back,2000-01-01,61,0.67,0.584,8,-8.325,1,0.034,0.439,0.00614,0.178,0.944,98.185
0F3fscqwFqD52Tpbep5hBW,Jain,Oh Man,2018-08-24,56,0.878,0.477,7,-7.431,0,0.0448,0.183,0.0299,0.0729,0.787,119.967
5AoTuHE5P5bvC7BBppYnja,Aretha Franklin,Respect - 2003 Remaster,2007-10-30,65,0.744,0.612,0,-6.386,1,0.0333,0.0723,0.000532,0.0692,0.961,114.991
20zOIoex7YchUh87d8tlvg,Heatwave,Boogie Nights,1976,56,0.62,0.54,4,-14.636,0,0.0422,0.349,2.53e-05,0.187,0.759,118.823
6ZnHrF3PTc3JEVz4tlKAJh,Aretha Franklin,Rock Steady,1972,43,0.734,0.811,7,-9.083,1,0.125,0.0332,0.0539,0.238,0.926,104.414
454luzZ5FPjOcx43yQWte9,Duck Sauce,Barbra Streisand - Radio Edit,2010-10-18,44,0.764,0.925,1,-1.997,1,0.0974,0.000747,0.136,0.218,0.456,127.948
7DLTCiFgApQpvUdAAbNB6G,B77,Child,2019-06-14,42,0.529,0.792,2,-6.43,1,0.0447,0.762,0.878,0.341,0.195,122.971
4svCpwxfUDLGBa123fBDfM,Mc Solaar,Nouveau western,1998-10-02,42,0.693,0.803,7,-8.076,0,0.0619,0.267,2.61e-06,0.948,0.476,98.804
0G4cF37deqbR5aBlRyo8oC,Étienne Daho,Tombé pour la France,1985,42,0.71,0.715,9,-11.926,1,0.0337,0.0326,0.239,0.0723,0.941,126.523
37MsZsRxZuKO6BJ2ST7nqv,John Ozila,Funky Boogie,2012-07-23,31,0.72,0.628,1,-12.041,1,0.0414,0.0141,0.0712,0.233,0.573,111.978
2bwbKylFWjIeRNVuUWdYFN,Gaëtan Roussel,Help Myself (Nous Ne Faisons Que Passer),2010-01-01,53,0.676,0.911,0,-3.605,0,0.0438,0.214,0.0,0.517,0.715,130.997
5qqE9DEoKDwdvageyhNybj,Stereo Total,"I Love You, Ono",1999-08-27,33,0.838,0.87,0,-2.664,0,0.104,0.00629,0.0,0.315,0.871,113.028
1UEraN1dxpAjEQwqrgYaYf,The Dø,On my shoulders,2008,47,0.719,0.703,9,-6.917,0,0.0293,0.223,0.000879,0.124,0.522,116.0
3z5HAo2TDLVnrtaOfi50ax,JoeyStarr,On te voit,2011-10-31,29,0.851,0.718,10,-7.188,0,0.0489,0.00625,0.000237,0.11,0.818,140.006
6c7HX81hHRklXuGCIWSH5K,Joubert Singers,Stand On The Word - Larry Levan Radio Edit,2008-10-06,0,0.764,0.792,3,-8.055,0,0.0515,0.467,0.00199,0.0964,0.596,106.981
6Cgqeo7U9uyTHv8jkBcTuk,Boris Vian,Complainte Du Progrès,1997-01-01,31,0.595,0.413,9,-11.587,0,0.099,0.445,0.0,0.172,0.885,83.722
5VbiKvJe6KwSPuOCbI2Az8,Pierre Vassiliu,Qui c'est celui-là ?,2003-01-01,33,0.502,0.814,4,-11.543,1,0.0449,0.138,0.0,0.33,0.874,167.1
3TP7Qc8OXMCFWDp3Qt9SwC,R.Wan,A Pic,2008-04-13,0,0.667,0.594,2,-6.554,0,0.352,0.562,0.0,0.089,0.791,113.174
4amCPEwdckywkLGhVch89j,Crookers,Cooler Couleur,2010-01-01,8,0.671,0.665,6,-5.424,0,0.189,0.137,0.00183,0.309,0.452,190.62
5Ku0pfmAZUyEbO5grfQsyP,Brodinski,Let the Beat Control Your Body,2011-11-21,39,0.751,0.938,9,-5.58,0,0.0561,0.154,0.235,0.0686,0.656,126.014
51ml2bJs9zDLv1PbzNQzPP,Incredible Bongo Band,Apache,1973,41,0.659,0.764,7,-7.635,1,0.176,0.0106,0.874,0.0761,0.551,118.245
30EaKbkhCzCAxVccAaYzGA,Cerrone,Give Me Love,2014-10-27,51,0.802,0.864,1,-6.768,0,0.0848,0.277,0.00605,0.0554,0.944,127.11
7Cuk8jsPPoNYQWXK9XRFvG,"Earth, Wind & Fire",September,2018-04-17,71,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901
0v4egdh8VaoOzNRI0Qu3xl,George Duke,Reach Out,1983,48,0.814,0.645,2,-8.912,0,0.0377,0.0924,0.00398,0.3,0.96,112.757
7MPYC7IwhrEu1wP4LdgaXE,Cassius,Go Up (feat. Cat Power & Pharrell Williams) [Radio Edit],2016-11-25,23,0.695,0.877,8,-6.732,1,0.161,0.109,1.03e-06,0.112,0.53,124.913
1cbEUq5Rwe9LLFQyPKxurl,Michel Delpech,Le chasseur,2006-01-01,52,0.423,0.485,6,-10.505,0,0.0277,0.375,0.0,0.182,0.692,111.75
1fmoCZ6mtMiqA5GHWPcZz9,Moderat,A New Error,2009-05-11,63,0.717,0.46,11,-11.326,0,0.0372,0.0287,0.785,0.0661,0.0961,110.993
3VbqGHfucltB1dmJnUon03,Modeselektor,Berlin,2011-10-05,4,0.524,0.654,4,-7.749,0,0.258,0.0357,0.18,0.619,0.462,90.017
4z5L9hXeOGNV1UxBaA7ruB,Daniel Balavoine,Le chanteur,1987-01-01,0,0.588,0.588,9,-9.747,1,0.0345,0.511,2.53e-05,0.638,0.469,124.686
39x7CP49QlOrPJmJArBS9L,Vladimir Cosma,Les souvenirs de l'éléphant,2014-12-31,25,0.286,0.23,0,-14.028,0,0.0309,0.764,0.208,0.0857,0.267,164.779
1mKDx4iP79JGt113nzcIw8,Michel Sardou,Être une femme (2010),2010-01-01,25,0.723,0.842,4,-4.891,1,0.0932,0.0505,0.0,0.304,0.753,125.961
3BFzyRAfu4LFrB5LN9ebCP,The Red Army Choir,Kalinka,2002,42,0.227,0.474,10,-11.579,1,0.0716,0.859,0.441,0.0609,0.156,81.642
1Odh0EDFqFLlR1YdnShigR,Santana,El Fuego,2005-10-31,20,0.57,0.844,7,-5.701,0,0.0937,0.363,0.00118,0.0503,0.702,120.31
5Hv1QAbRWrUSUHaT0CmnMS,Santana,Into the Night (feat. Chad Kroeger),2007-09-25,60,0.595,0.844,7,-4.678,1,0.0331,0.0137,0.0,0.234,0.603,127.981
35fC3Wq3slX4OBfyvBVmHm,Santana,Samba Pa Ti,1970-09-23,63,0.407,0.358,9,-12.908,0,0.0343,0.829,0.424,0.0827,0.267,92.292
2R7xOo5MezqQym1JO8zNW0,Santana,All Aboard,2016-02-05,20,0.559,0.996,2,-4.44,0,0.0765,0.000823,0.86,0.152,0.321,125.013
2WoqgtWEBbbBKMDN6Becs7,Santana,Corazon Espinado (feat. Mana),1999-06-15,61,0.699,0.789,11,-5.173,0,0.0285,0.13,0.287,0.0874,0.962,119.959
5u6y4u5EgDv0peILf60H5t,Santana,Oye Como Va,1970-09-23,66,0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399
46ZkuaGQAcvh4YhsoQUHgK,Myd,All Inclusive,2017-10-13,46,0.596,0.887,11,-6.55,0,0.0446,0.00701,0.728,0.104,0.611,167.993
0WXRin9RtbezLw3VfN0b0y,Black Strobe,Italian Fireflies,2012-03-05,33,0.717,0.771,0,-7.782,1,0.0483,0.00142,0.806,0.108,0.368,125.997
0MJLw7QGn79f346Sbu6rA2,Taxi Girl,Cherchez le garçon,1980,43,0.711,0.835,7,-6.326,0,0.0341,0.0217,0.0339,0.0855,0.959,143.269
3HER2Njuttsq8Qs8sn2G1Y,The B. B. & Q. Band,On The Beat - Full Length Album Mix,1981,48,0.785,0.787,8,-7.886,0,0.0594,0.14,0.000118,0.15,0.864,119.576
75zMKn5euxQdlkZgu4P42J,The Rolling Stones,Sympathy For The Devil,1989-08-15,59,0.728,0.681,9,-10.943,1,0.221,0.61,0.0,0.0559,0.578,115.944
0mbN6sStNZ9yb2twaffP20,DJ Mehdi,Signatune - Thomas Bangalter Edit,2007-03-05,38,0.476,0.648,4,-11.764,0,0.069,1.61e-05,0.948,0.569,0.162,122.932
3oK0sqmYxpXb8Ct6lr3b16,Mirwais,Naïve Song,2000-04-20,43,0.725,0.666,9,-5.992,1,0.0364,0.0255,0.0169,0.107,0.632,119.936
0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin,Whole Lotta Love - 1990 Remaster,1969-10-22,77,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74
